sno,adate,rollno,h1,h2,h3,h4,h5,h6,h7,h8,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,remarks
1499,2019-01-03,173B1A0547,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1500,2019-01-03,173B1A0548,a,a,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1501,2019-01-03,173B1A0549,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1502,2019-01-03,173B1A0550,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1503,2019-01-03,173B1A0551,p,p,p,p,p,p,a,a,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1504,2019-01-03,173B1A0552,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1505,2019-01-03,173B1A0553,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1506,2019-01-03,173B1A0554,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1507,2019-01-03,173B1A0555,a,a,p,p,a,a,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1508,2019-01-03,173B1A0556,p,p,p,p,a,a,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1509,2019-01-03,173B1A0557,p,p,p,p,a,a,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
1510,2019-01-03,173B1A0558,p,p,p,p,p,p,p,p,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-01,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
